time decyear lat lon Hocean Hocog Himth geoid distnode width reachID nodeID wse OCval
514783448.179793 2016.312 44.468212 -89.591951 315.094199350368 314.986499350375 NA -35.6753791499819 352.277053901352 203 74287400301 74287400300201 315.5 0
514783448.229099 2016.312 44.471081 -89.593016 315.272282865581 315.12828286558 NA -35.6741119717463 662.852504370188 203 74287400301 74287400300201 315.5 0
514783448.278404 2016.312 44.47395 -89.594081 318.596566380811 318.440266380808 NA -35.6728447935106 969.568852075122 229 74287400301 74287400300211 315.5 0
514783448.327709 2016.312 44.476819 -89.595147 322.756849896036 322.34434989603 NA -35.6715776152749 1277.15579618102 214.5 74287400301 74287400300221 315.5 0
514783448.377015 2016.312 44.479688 -89.596212 326.303333411241 326.225233411242 NA -35.6703104370392 1583.36074789341 214.5 74287400301 74287400300221 315.5 0
514783448.426333 2016.312 44.482557 -89.597278 326.804016926467 326.755416926473 NA -35.6690432588035 1446.13692180013 171 74287400391 74287400390051 320.700012207031 0
514783448.475639 2016.312 44.485426 -89.598344 327.143800441691 327.032800441687 NA -35.6677760805678 1264.09914467361 267 74287400391 74287400390061 320.700012207031 0
514783448.524944 2016.312 44.488295 -89.599409 326.944183956907 327.919983956907 NA -35.6665089023321 1117.06294398339 267 74287400391 74287400390061 320.700012207031 0
514783448.57425 2016.312 44.491164 -89.600475 327.518867472126 327.407767472132 NA -35.6652417240964 1019.6344549915 372 74287400391 74287400390071 320.700012207031 0
514783448.623555 2016.312 44.494033 -89.601541 327.445650987335 327.327950987333 NA -35.6639745458608 904.853508640496 381 74287400391 74287400390091 320.700012207031 11
514783448.672873 2016.312 44.496903 -89.602608 327.562834043686 327.436634043687 NA -35.6627069259457 818.001030804848 190 74287400391 74287400390101 320.700012207031 0
514783448.72218 2016.312 44.499772 -89.603674 327.7008175589 327.607917558897 NA -35.66143974771 823.021920091766 223 74287400391 74287400390111 320.700012207031 0
514783448.771486 2016.312 44.502641 -89.60474 327.588701074124 327.455601074132 NA -35.6601725694743 882.479063706512 216.5 74287400391 74287400390121 320.700012207031 0
514783448.820779 2016.312 44.505509 -89.605806 327.665285048212 327.448885048207 NA -35.658905832918 1002.49245660921 216.5 74287400391 74287400390121 320.700012207031 0
514783448.870085 2016.312 44.508378 -89.606872 327.809068563411 327.61286856342 313.185181663256 -35.6576386546823 1203.76654448076 216.5 74287400391 74287400390121 320.700012207031 0
514783448.919391 2016.312 44.511247 -89.607939 327.770952078643 327.691652078645 316.080017712795 -35.6563714764466 1433.93818987498 212 74287400391 74287400390131 320.700012207031 0
514783448.968697 2016.312 44.514115 -89.609005 327.723836052734 327.702536052726 320.615350706562 -35.6551047398904 1681.71656780874 287.5 74287400413 74287400410063 327.899993896484 0
514783449.018003 2016.312 44.516984 -89.610072 327.367584341051 327.07948434106 320.897516215331 -35.6524717448096 1498.99960187256 275 74287400413 74287400410073 327.899993896484 0
514783449.06732 2016.312 44.519854 -89.611139 328.61790731988 327.157607319873 325.908416368099 -35.6474601952427 1341.2778067251 402 74287400413 74287400410083 327.899993896484 0
514783449.116625 2016.312 44.522723 -89.612206 328.747832032859 327.148032032862 NA -35.6424503918603 1203.52657091754 449 74287400413 74287400410093 328 0
514783449.165931 2016.312 44.525592 -89.613272 328.728056745844 328.63055674584 NA -35.6374405884779 1083.984373857 482.5 74287400413 74287400410103 328.100006103516 0
514783449.215249 2016.312 44.528461 -89.61434 329.236581458819 329.036281458823 NA -35.6324307850956 996.065070992215 640.5 74287400413 74287400410113 328.100006103516 0
514783449.264554 2016.312 44.53133 -89.615407 329.757306171792 329.690106171787 NA -35.6274209817132 850.243805679708 30 74287400413 74287400410153 329.100006103516 0
514783449.31386 2016.312 44.534199 -89.616474 330.064130884792 329.912930884785 NA -35.6224111783308 652.439765519091 30 74287400413 74287400410153 329.100006103516 7
514783449.363178 2016.312 44.537068 -89.617541 330.746955597752 330.711555597759 NA -35.6174013749484 512.846220961009 2184 74287400413 74287400410163 329.100006103516 96
514783449.412483 2016.312 44.539937 -89.618609 330.713680310736 330.535980310736 NA -35.6123915715661 387.632030525542 2288 74287400413 74287400410183 329.100006103516 0
514783449.461776 2016.312 44.542805 -89.619676 330.533206757878 330.430906757879 320.488570659805 -35.6073835143682 205.955723017541 2222 74287400413 74287400410203 329.100006103516 0
514783449.511094 2016.312 44.545675 -89.620743 330.553729736706 330.544329736696 323.229212193595 -35.6023719648013 39.4167800203429 1427.5 74287400413 74287400410213 329.200012207031 96
514783449.5604 2016.312 44.548543 -89.621811 330.517756183828 330.441356183823 NA -35.5973639076035 311.046121305618 1485 74287400413 74287400410223 329.200012207031 95
514783449.609718 2016.312 44.551413 -89.622879 330.596479162655 330.396379162654 NA -35.5923523580366 595.683385021425 1484 74287400413 74287400410233 329.200012207031 0
514783449.65901 2016.312 44.554281 -89.623946 330.546805609796 330.405005609799 NA -35.5873443008387 850.642701634368 1420 74287400413 74287400410263 329.200012207031 0
514783449.708316 2016.312 44.55715 -89.625014 330.618230322762 330.419130322749 NA -35.5823344974563 793.417272531286 1065 74287400423 74287400420013 329.200012207031 0
514783449.757634 2016.312 44.560019 -89.626082 330.56605503575 330.381055035753 NA -35.577324694074 705.881624333511 1479 74287400423 74287400420033 330.200012207031 0
514783449.806939 2016.312 44.562888 -89.62715 330.556479748725 330.445279748725 NA -35.5723148906916 703.314500034098 1479 74287400423 74287400420033 330.200012207031 76
514783449.856257 2016.312 44.565757 -89.628218 330.6232044617 330.456504461698 NA -35.5673050873092 841.982548520722 1479 74287400423 74287400420033 330.200012207031 95
514783449.90555 2016.312 44.568625 -89.629286 330.557930908842 330.439830908835 NA -35.5622970301114 1018.94816404137 1420.5 74287400423 74287400420043 330.200012207031 5
514783449.954856 2016.312 44.571494 -89.630355 330.614355621823 330.431755621823 NA -35.557287226729 1224.78852864299 1208 74287400423 74287400420053 330.200012207031 0
514783450.004161 2016.312 44.574363 -89.631423 339.423282485398 339.220382485408 NA -35.5519758301822 1445.94437498358 884 74287400423 74287400420063 330.200012207031 0
514783450.053455 2016.312 44.577231 -89.632491 330.327879047788 339.339079047782 NA -35.54339352011 1629.80586327567 575 74287400431 74287400430021 330.200012207031 0
514783450.102773 2016.312 44.5801 -89.63356 330.182172645242 330.125072645236 NA -35.5348082176006 1699.29916994193 883.5 74287400431 74287400430061 330.200012207031 0
